,gene_heritability_correlation
C1QTNF3,0.0102234481723566
CTD-2024P10.2,-0.0182739482479893
RAI14,-0.051385291600562
CTD-2517O10.6,-0.00595238202671065
RAD1,0.00596144775990551
BRIX1,0.0453721122527826
DNAJC21,-0.0463096796384461
AGXT2,-0.085460385457111
PRLR,-0.0701573010610731
SPEF2,-0.0344353307060101
IL7R,0.0397585097064641
UGT3A1,-0.036910565059181
UGT3A2,0
LMBRD2,0.00408443979374425
SKP2,-0.000298925716076952
NADK2,-0.157110480951488
RANBP3L,-0.0166291555661907
SLC1A3,0.0914812955772642
CTD-2353F22.1,0
NIPBL,-0.00956409455096023
C5orf42,-0.0559420875818376
NUP155,-0.0250146008427178
WDR70,0.0186433779297845
GDNF,-0.0380490388103313
EGFLAM,0.00695568448555297
CTD-2263F21.1,0
LIFR,-0.109157809614268
LIFR-AS1,-0.00933172938341558
LINC01265,0
OSMR-AS1,0.0134994589106284
OSMR,-0.0729347904852496
RICTOR,0.00528597108855977
FYB,0.158224272514107
C9,-0.166524381471093
DAB2,0.00789764803393948
CTD-2078B5.2,0
PTGER4,0.0517089806053062
TTC33,0.0274115777780904
PRKAA1,-0.0298797770244118
RPL37,0.401476658747045
CARD6,0.0333214289984486
C7,-0.0562226361507609
MROH2B,-0.0246324524793667
C6,-0.240891179475341
PLCXD3,-0.0479755908508146
OXCT1,0.0742757536811102
C5orf51,0.0176607414077919
FBXO4,-0.0245944577471607
GHR,-0.18218174838236
CCDC152,-0.00121687242930107
SEPP1,-0.168401451269513
CTD-2201E18.5,-0.000789138303814359
CTD-2035E11.3,0.0932379092746721
CTD-2035E11.4,-0.00959648156031079
ANXA2R,0.117339814671704
AC025171.1,-0.0138853460909991
CTD-2035E11.5,-0.0362172126599247
ZNF131,0.0470964574617137
NIM1K,0
CTD-2636A23.2,-0.013835759150649
HMGCS1,-0.0375660331617033
CCL28,0.0104755118859065
C5orf28,-0.0223811830766387
C5orf34,0.0458327534022298
RP11-159F24.5,0
PAIP1,-0.0171783093559584
NNT-AS1,0.00281142819266674
NNT,-0.0081827179715991
FGF10,0.0118211749198465
RP11-53O19.1,2.61550710216105e-06
MRPS30,0.0738308155152421
RP11-53O19.3,-0.0788308879747677
EMB,0.0519296941912501
PARP8,0.0455094005639103
ITGA1,-0.155672085394319
PELO,0.0108896557505441
ITGA2,0.00324618991481417
CTD-2366F13.2,-0.0442446940753071
MOCS2,-0.00231351100929753
CTD-2366F13.1,-0.0227944042004851
FST,-0.117102706755775
NDUFS4,-0.00407599966957098
CTD-2081C10.7,0
ARL15,-0.0198289768064044
SNX18,0.0665258232888039
ESM1,0
GZMK,0.0879835424414828
GZMA,0.0376431256564749
CDC20B,0.0456874197823761
GPX8,-0.00929786390100835
CCNO,0
RP11-506H20.1,0
DHX29,0.0553607892896269
SKIV2L2,0.0445878715781747
PLPP1,-0.0675914504618072
SLC38A9,0.103824115862553
IL6ST,-0.127611921158491
CTD-2031P19.5,0.00397414902414404
FLJ31104,0.00342126164513053
ANKRD55,-0.0707680490843475
MAP3K1,0.0978547976222554
SETD9,0.0422391074777878
MIER3,0.033961088967252
CTD-2310F14.1,-0.0225225632551468
GPBP1,0.0580736063696944
CTD-2037L6.2,0
PLK2,-0.064009794300873
GAPT,0.0991742975539194
RAB3C,0.0177974262828974
PDE4D,0.0600247144152049
PART1,-0.0169865532875895
DEPDC1B,0.0186510144878617
ELOVL7,-0.0364746882467351
RP11-231G3.1,-0.0136791566752451
ERCC8,-0.0186009756534197
NDUFAF2,0.0436241639199896
SMIM15,5.12871533396078e-05
ZSWIM6,0.0709784097243241
KIF2A,0.027888210883919
DIMT1,-0.00657812760547568
IPO11,-0.0184704647232159
LRRC70,0.0243716805634667
RNF180,-0.0534362977499659
RGS7BP,-0.0375956153960036
SREK1IP1,0.0708526425711717
CWC27,0.00702235511762732
RP11-307L14.1,0
RP11-307L14.2,0.100239450656963
ADAMTS6,-0.00145784395453687
CTD-2116N20.1,-0.00637239365665484
CENPK,-0.0108614025173917
PPWD1,0.0505377286271955
TRIM23,-6.06506863331602e-05
TRAPPC13,0.01990930824384
CTC-534A2.2,0.0113924862341922
SGTB,0.099050300155841
NLN,-0.0760775232057037
CTD-2033C11.1,0.0203752472820145
ERBB2IP,-0.0178992046236028
SREK1,-0.052157714744323
MAST4,-0.0867446173974688
MAST4-AS1,0
CD180,0.122787898316384
RP11-434D9.1,-0.117583517562164
RP11-83M16.5,0
PIK3R1,-0.0361496787619918
CTC-537E7.3,0.0351089797619532
CTC-537E7.2,-0.0509989496208962
RP11-141O11.2,-0.0120519484671758
CTC-498J12.1,-0.0335258237831948
SLC30A5,0.0183094961294461
CCNB1,0.0484142746594844
CENPH,0.0583748039907984
MRPS36,0.0522749984886081
CDK7,0.00131188506347563
CCDC125,-0.0634296150896113
AK6,0.0142484946278534
TAF9,0.0654823205237488
RAD17,0.00381713384942651
MARVELD2,-0.0392218849054795
OCLN,-0.0831761034263276
GTF2H2C,-0.0277842808015672
SERF1B,0.0302026040436155
SMN2,0.0192254854224798
RP11-497H16.9,-0.017114278766213
SERF1A,0.0119184463824967
SMN1,-0.00344603225109765
NAIP,0.138940785276424
GTF2H2,0.0359982543651843
RP11-136K7.2,0.0372147272422702
BDP1,0.102974710841217
MCCC2,-0.0876410342175176
MAP1B,-0.0103095901971568
MRPS27,0.0419525670226539
PTCD2,-0.020229281175525
ZNF366,0.00336986139213923
TNPO1,0.0248762341815964
CTD-2376I4.1,0
CTD-2376I4.2,0.0540176988030171
FCHO2,0.050737249108979
TMEM171,-0.0237321879594947
FOXD1,0
RP11-79P5.9,-0.00925355477356011
BTF3,0.310339025518208
ANKRA2,0.0586047382931011
UTP15,0.0345535779607835
ARHGEF28,-0.0490044214993522
ENC1,0.000789449626520238
HEXB,0.0773132336388744
GFM2,-0.0445878356418925
NSA2,0.179050796942413
FAM169A,-0.0385786755941634
CTD-2377O17.1,0
GCNT4,-0.0173156930345894
ANKRD31,0.0143525561655915
CTD-2235C13.2,0.0340410275339245
HMGCR,0.0622443756596702
CTD-2235C13.3,0.0469949227551767
COL4A3BP,0.0575942480504288
POLK,0.0614090484701699
CTC-366B18.2,0
CTC-366B18.4,0.0149122138286179
ANKDD1B,0.00184117313143585
POC5,0.0111259875325921
SV2C,0
AC113404.1,-0.00474391784128341
IQGAP2,-0.100845350624897
F2RL2,0.0365825695110508
F2R,-0.112554606453806
F2RL1,0.0237892011790753
S100Z,0.0420803196663137
CRHBP,-0.112753523082656
AGGF1,-0.0321936245628909
ZBED3,-0.0405915825970307
ZBED3-AS1,-0.00951381702642924
PDE8B,0.0214111115681671
WDR41,-0.0211026249880229
TBCA,0.0407270228657966
AP3B1,0.00321681355114689
SCAMP1-AS1,0.00223034253351247
SCAMP1,-0.0154437790639184
LHFPL2,0.0152282302056133
ARSB,0.0763822994277017
DMGDH,-0.0900781968476464
BHMT2,-0.11609524757573
BHMT,-0.221305811898664
JMY,0.00106937596275396
HOMER1,-0.0320102268407286
PAPD4,-0.0470101523067659
CMYA5,-0.00432496308881461
CTC-431G16.2,0
MTX3,-0.0425556017802037
THBS4,-0.00515408431242558
SERINC5,-0.167035462305824
ZFYVE16,-0.00859411137747311
CTD-2015H6.3,-0.0271254958910768
FAM151B,0.0196098862907733
ANKRD34B,0
LINC01337,0
DHFR,0.0212061729330575
CTC-325J23.2,-0.0267853786366572
MSH3,-0.0228024791585817
RASGRF2,0.00979711665850312
CKMT2-AS1,-0.0594587794053195
CKMT2,0
ZCCHC9,0.0357184855673121
ACOT12,-0.0806598688464874
SSBP2,-0.00530956510661484
CTD-2249K22.1,-0.00409137637820634
ATG10,0.0250776660870617
RPS23,0.400605586225996
ATP6AP1L,-0.0305327984507892
RP11-343L5.2,0.0263785703019092
TMEM167A,0.0889498540427814
XRCC4,0.0588242933809275
VCAN,0.164787608076958
EDIL3,0
COX7C,0.172869676038601
CTC-242N15.1,0
RASA1,0.0333376594958585
CTC-428H11.2,-0.0208917882308969
CCNH,0.0545029617936164
TMEM161B,-0.0181058583421605
TMEM161B-AS1,0.0547632961986085
MEF2C,0.0937704164861385
MEF2C-AS1,0.00939992510512705
CETN3,0.0168449341163749
MBLAC2,-0.0172045793425028
POLR3G,-0.0165506955862588
LYSMD3,-0.0438330064461553
ADGRV1,0.00221423901882671
RP11-213H15.1,0
LUCAT1,0.0576052452623512
ARRDC3,-0.033656412125419
ARRDC3-AS1,0.0360777703214786
NR2F1-AS1,-0.0343154814290946
NR2F1,-0.0534708022471046
FAM172A,0.0805945036933728
POU5F2,0.0073562783392167
RP11-185E12.2,0.0407168634710002
KIAA0825,-0.040788794504553
SLF1,0.0027960970078437
MCTP1,0.108940931426577
TTC37,-0.0349585493637217
ARSK,-0.0424452565641346
GPR150,-0.0453157517886528
RFESD,0.0393562496283021
SPATA9,-0.0166745481379737
RHOBTB3,-0.0896025536370575
GLRX,0.090788714588273
AC008592.4,-0.0610291889199881
AC008592.8,0.0177286309631748
LINC01554,-0.0982789017133193
ELL2,-0.0887587254477179
CTD-2337A12.1,0.0203269824995469
RP11-254I22.1,0
RP11-254I22.3,-0.00511606969935635
PCSK1,0
CAST,0.0768024483043825
ERAP1,0.110008779127072
CTD-2260A17.1,-0.0125076906369372
CTD-2260A17.3,0
CTD-2260A17.2,-0.0676089428796642
ERAP2,0.0216507100146447
LNPEP,0.0203018526255255
CTD-2215E18.1,0.0617007718903116
RIOK2,0.0302672810731008
RGMB,-0.0508646759329051
RGMB-AS1,-0.0197918413576772
CHD1,0.0498834562322742
CTD-2007H13.3,-0.0499864451628097
CTD-2001C12.1,0
FAM174A,-0.0524967511425145
ST8SIA4,0.0586334538413719
SLCO4C1,0.0105542496800411
PAM,0.0920654987285002
GIN1,0.0294466419839094
PPIP5K2,0.041258682324446
C5orf30,0.0135586193044747
NUDT12,-0.0450203920292435
EFNA5,0.00599664469615187
FBXL17,0.0325417341610843
LINC01023,-0.00595261417615071
FER,-0.0105009322558203
CTD-2587M2.1,-0.00944161719235625
PJA2,0.0263882569927834
CTC-332L22.1,-0.0132167607461281
MAN2A1,-0.0850049922946364
TMEM232,-0.0322653536699493
SLC25A46,-0.120938090089632
TSLP,-0.0605966136333011
WDR36,-0.0145385792560739
CAMK4,0.117155843095921
STARD4,-0.020439337422792
STARD4-AS1,0
NREP,-0.0193411373131615
EPB41L4A,0.0490479498054022
EPB41L4A-AS1,0.0707207636885605
EPB41L4A-AS2,0.00597599957434972
APC,-0.065478856450347
CTC-487M23.8,0.008485784611427
SRP19,0.0848356368123873
REEP5,0.0227667181632876
ZRSR1,-0.0105393504528071
CTC-487M23.5,0
DCP2,0.018584333782996
MCC,-0.0914844612257646
YTHDC2,-0.00407433977582234
KCNN2,-0.0455287380389187
TRIM36,-0.0223571849605693
PGGT1B,0.136868736602915
CTC-428G20.6,-0.00821865726095871
CCDC112,0.0887462852803418
FEM1C,-0.00606925983977484
TMED7-TICAM2,0
TICAM2,0
AC010226.4,0.0413585645645416
TMED7,-0.0154288624045942
CTC-505O3.3,0.0115013374280658
CTC-505O3.2,-0.0581033717368113
CDO1,-0.0366712183002275
ATG12,0.04872648008409
AP3S1,-0.0141615557671859
ARL14EPL,0
CTD-2287O16.4,0
CTD-2287O16.5,0.0334588716311053
COMMD10,0.00627187947738978
SEMA6A,-0.0869102900158784
SEMA6A-AS1,0.0732971146262382
LINC00992,-0.00923330253436034
DTWD2,-0.00607217558435984
CTB-161M19.4,-0.0152694641448684
DMXL1,0.050280039245512
TNFAIP8,0.0749567711360657
HSD17B4,-0.135559344173612
PRR16,0
SRFBP1,0.0468535311262578
LOX,-0.0175394825017916
SNCAIP,0.0170379718639611
MGC32805,-0.118681843431367
SNX2,0.0555073579674751
SNX24,-0.000767469145248673
PPIC,-0.081527724510293
PRDM6,0.0207519426305062
CEP120,-0.0286261944739556
CSNK1G3,-0.0476372952208924
ZNF608,-0.00308220019611041
GRAMD3,-0.040497949874861
RP11-517I3.1,0
ALDH7A1,-0.0615024142599187
PHAX,0.00860184621850566
LMNB1,0.0453271739678406
MARCH3,0.0149269976631522
C5orf63,-0.0139952584060143
MEGF10,0
PRRC1,0.00413349615730927
LINC01184,0.0212372146176827
SLC12A2,-0.00561413499447482
FBN2,0.0859078402472208
ISOC1,-0.0111161696128099
KIAA1024L,-0.00690713837690485
CHSY3,-0.0250523042000587
HINT1,-0.0163810633668496
LYRM7,-0.0120794894195808
CDC42SE2,0.0477466554403371
RAPGEF6,0.00727725592711564
FNIP1,0.0716934526423878
ACSL6,0.0112199026748569
CSF2,0.0134124302542908
P4HA2,-0.0484611776104202
PDLIM4,-0.00694755714361167
SLC22A4,0.0215599924387689
SLC22A5,0.0365362613471553
C5orf56,0.0135532904397744
AC116366.5,0
AC116366.6,-0.0161022923922698
IRF1,0.0457813557248112
RP11-89G4.1,0
RAD50,0.0659912977610441
IL13,0
KIF3A,-0.00959445824243722
CCNI2,0.0184314989933378
SEPT8,0.0577650378695122
SOWAHA,-0.0198099509181675
AC004775.5,-0.031685817381465
SHROOM1,-0.126113596023446
GDF9,0
UQCRQ,-0.0483363241667149
LEAP2,-0.131859545874657
AFF4,0.0797712338552969
CTC-350I8.1,-0.00637239365665484
ZCCHC10,0.0442739796604208
HSPA4,-0.00128422807153054
C5orf15,-0.0709760276332549
VDAC1,0.0141154483169402
CTB-113I20.2,-0.0200315893809844
TCF7,0.0552871462374312
SKP1,0.039235298540598
PPP2CA,0.0726189793807231
CTD-2410N18.3,0.0418635043714923
CDKL3,-0.00708972372107623
UBE2B,-0.0132106054782621
RP11-215P8.3,0.00495400607775194
CDKN2AIPNL,-0.0156152468844086
RP11-215P8.4,0.0600274265128
AC005355.2,-0.00506189233752824
JADE2,0.0256639535350524
SAR1B,-0.0716824714112728
SEC24A,-0.0397272053616183
CAMLG,0.0289958568990268
DDX46,0.0308728556547655
C5orf24,0.0361308098568567
TXNDC15,0.0231839212781229
PCBD2,0.0543041358182376
CATSPER3,0.000563801597884667
PITX1,0.00681326311447538
C5orf66,-0.0227587146713596
H2AFY,0.240423370791538
CTC-203F4.2,0.0319323914908752
CXCL14,0.0144459705763106
SLC25A48,0.0169082311733374
LECT2,-0.0952903969860064
TGFBI,0.150264668014363
SMAD5-AS1,-0.00698825827736825
SMAD5,-0.0903428405437734
SPOCK1,0
KLHL3,-0.0576017383382429
HNRNPA0,0.0939537362492535
RP11-381K20.2,0.0328166149594025
MYOT,-0.0176149894488142
PKD2L2,-0.0237431541666276
FAM13B,0.0299837203101112
RP11-325L7.1,-0.0111036304137138
NME5,-0.0245470707093418
BRD8,-0.010844404530214
KIF20A,-0.00514343606526886
CDC23,0.0648390964720942
CDC25C,0.0256287052362053
FAM53C,0.0497743467570684
RP11-256P1.1,0.0323699386423726
KDM3B,-0.010738861561466
REEP2,0
EGR1,-0.0842606376181598
ETF1,0.026054530678642
HSPA9,-0.0741334743840002
CTNNA1,-0.0388402522724895
AC034243.1,0
LRRTM2,-0.00736409792446212
SIL1,-0.0857967569831871
CTB-46B19.2,0
PAIP2,0.0335317728752195
CTB-43P18.1,0
SLC23A1,0.0713955646510956
MZB1,0.0731219632469422
PROB1,-0.0190256753166056
SPATA24,-0.0203781025283644
DNAJC18,0.046443830661796
TMEM173,0.037997478911356
UBE2D2,0.0695607601384323
CXXC5,-0.0917087540834936
NRG2,-0.00156651707836013
LINC01024,-0.0711396436593933
PURA,-0.0289212687134325
IGIP,-0.00547993577443264
CYSTM1,-0.0195813755164774
PFDN1,-0.00407502801635946
HBEGF,0.127040304493923
CTC-329D1.2,0
ANKHD1,-0.0584116719451918
ANKHD1-EIF4EBP3,0.0183344430842605
SRA1,0.0901987033732764
EIF4EBP3,0.0104145000505362
APBB3,0.0209230057474718
SLC35A4,-0.049908966937512
CD14,0.134617999766039
NDUFA2,0.11704840255623
TMCO6,0.0745135017995092
IK,0.0870040912655206
WDR55,-0.00294394266067736
DND1,0.0345254107849247
HARS,-0.0328579387944514
HARS2,-0.0380145352594675
ZMAT2,0.0962503608535253
PCDHA1,-0.0125076906369372
PCDHA9,0.0808492682256016
PCDHA10,0
PCDHA12,-0.0157630733363694
PCDHAC2,-0.038070054511555
PCDHB3,0.0397325415381561
PCDHB4,-0.0140725331395676
PCDHB5,-0.01387026983886
PCDHB7,-0.00688295700090095
PCDHB16,0.100263674206955
PCDHB10,-0.0294463259941286
PCDHB9,-0.0300866842357227
PCDHB12,0
PCDHB13,-0.00966344635787644
PCDHB14,-0.0182309190732624
PCDHB15,0.00210158915644564
TAF7,-0.0047071036444164
PCDHGA2,0.00595888083161693
PCDHGA5,0
PCDHGA6,-0.0703317146098347
PCDHGA8,0
PCDHGA9,0
PCDHGB6,0
PCDHGA10,-0.00265723446683655
PCDHGB7,0
PCDHGA11,-0.0372895477606626
PCDHGA12,0.0096256213652975
PCDHGC3,0
DIAPH1,0.0255022923182956
HDAC3,0.0101946933857065
RELL2,0.00739366775493631
FCHSD1,0.105972982108595
ARAP3,-0.043171899355067
PCDH1,-0.0868414103728976
KIAA0141,-0.0243713139724265
PCDH12,-0.0793423455720533
AC005740.6,-0.00437058360390934
RNF14,0.0450414183896376
GNPDA1,0.0102219795633086
NDFIP1,0.0179921737487229
SPRY4,-0.0963518348037539
SPRY4-IT1,-0.055554309474689
FGF1,0
ARHGAP26,0.0589101681451611
NR3C1,-0.04010417452179
YIPF5,0.0271146240606408
KCTD16,-0.0227587146713596
PRELID2,-0.00540552287381905
SH3RF2,0.0456255645190637
PLAC8L1,0
LARS,0.000360989633285299
RP11-449H3.3,7.06389073398241e-05
RBM27,0.00883607706529093
TCERG1,-0.0354198623849998
PPP2R2B,0.0441006519397055
DPYSL3,0.0212741989109236
JAKMIP2,-0.0149429067890071
SPINK1,-0.055538185788735
C5orf46,0.0034162030921333
SPINK5,0.00131428485021758
SPINK6,0
RP11-373N22.3,0
SPINK9,0.00315099050916731
FBXO38,-0.0313826535559334
CTD-2283N19.1,0.0010958937526717
ADRB2,0.0126242938910388
SH3TC2,0.0588291287229368
CTC-529P8.1,0
ABLIM3,-0.0966291969795194
AFAP1L1,-0.0437830736059909
GRPEL2,-0.0608234006057993
PCYOX1L,0.123350464499748
IL17B,0
CARMN,0
RP11-394O4.5,0
CSNK1A1,0.0431835933295858
ARHGEF37,-0.0184343052170535
PPARGC1B,-0.0432125092132085
PDE6A,-0.0204901626680574
SLC26A2,0.0299418028085256
TIGD6,-0.0262001857247372
HMGXB3,0.0600730434271075
CSF1R,0.160132271915905
PDGFRB,-0.0138897478694784
TCOF1,0.0204632374027796
CD74,0.371300742267441
RPS14,0.430090230931339
CTC-367J11.1,0.0176388377784423
NDST1,0.0534143034543184
SYNPO,0.0333574927856473
MYOZ3,-0.0154582140810474
RBM22,-0.0313244117236928
DCTN4,-0.0198711761641112
SMIM3,0.104775420825504
IRGM,0.00295169037080967
ZNF300,0.0067020760897441
GPX3,-0.0933619815681924
TNIP1,0.0724171393937679
ANXA6,-0.0653799059225028
CCDC69,0.0746121441428838
GM2A,0.0248003669532884
SLC36A1,0.0403321563129485
CTC-251D13.1,0.0109476201739535
CTB-113P19.4,0
SPARC,-0.129543797111428
CTB-113P19.5,0.017387951309418
ATOX1,-0.0483898418355155
RP11-54C4.3,-0.0496960058693083
G3BP1,0.0503007490622443
FAM114A2,0.0112730262686028
MFAP3,0.0127526689049168
GALNT10,0.0112599592892894
SAP30L-AS1,-0.00894980717532915
SAP30L,-0.0393345810264307
LARP1,-0.0405310051879352
FAXDC2,0.0123896356244069
CNOT8,0.115590201714014
GEMIN5,-0.0126567145002437
MRPL22,-0.0272694569270721
SGCD,-0.0189326637436604
TIMD4,0.042747569071121
HAVCR1,0
HAVCR2,0.0678145438674025
MED7,0.024031248986979
ITK,0.0234824805508094
CYFIP2,0.00426489385254503
CTB-47B11.3,0
ADAM19,0.107118485211636
SOX30,0
THG1L,0.0674944204089072
LSM11,0.0110852033695077
CLINT1,-0.0111879355065032
EBF1,-0.00654183059146898
RP11-175K6.1,0
RNF145,0.0739738817443837
UBLCP1,0.0692879451887656
TTC1,0.033362283623897
PWWP2A,0.041386210923281
CCNJL,-0.0102279432196842
C1QTNF2,-0.00833044922451301
ZBED8,0.052954055396018
SLU7,0.0310925591508385
PTTG1,0.134196419324229
MIR3142HG,-0.00936120740279603
ATP10B,-0.0251668357920197
RP11-541P9.3,0.0234364891623425
CCNG1,0.0153162485788382
NUDCD2,0.0378772406651748
HMMR,0.0194578434981744
MAT2B,0.058268043441401
TENM2,-0.0493405727143057
WWC1,-0.0372710345984637
RARS,0.0197192229839036
PANK3,-0.0573345573249445
SLIT3,0
CTC-558O2.1,-0.0139924607579283
SPDL1,0.0065286050781911
DOCK2,0.0857381760300099
LCP2,0.0961712581640228
LINC01366,0.0444770689622552
KCNMB1,0.0058128040349648
GABRP,-0.00822246328374481
RANBP17,-0.0272675629748091
NPM1,0.210384254562072
FGF18,0
FBXW11,-0.00164315850417483
STK10,0.131546710423957
UBTD2,0.0157889926685996
SH3PXD2B,-0.0295452106551158
NEURL1B,0.0229241752388867
DUSP1,0.101875349689048
ERGIC1,-0.0087076185700217
CTC-308K20.1,-0.00377242967980776
RPL26L1,0.00612534895812253
ATP6V0E1,0.0784192663013144
CREBRF,0.0786937635354194
CTC-209H22.3,-0.0212539472611262
BNIP1,-0.00469700802891341
STC2,-0.0187254430030943
BOD1,0.0284172800373026
CTB-43E15.1,0
CTB-43E15.2,0
LINC01484,0
LINC01485,-0.057867584032568
CPEB4,-0.0188896452997992
MSX2,0.00255816916675884
DRD1,0
SFXN1,-0.0515926999953949
HRH2,0.108779000881102
THOC3,0.0648971944674049
FAM153B,0.0134655281071366
RP11-844P9.2,-0.0175394825017916
SIMC1,0.00914407789969517
KIAA1191,0.0307973611913033
ARL10,0.0150190729377246
NOP16,0.0338976294856478
HIGD2A,0.155236756975481
CLTB,0.0549994946529214
FAF2,0.00501466075244223
RNF44,0.16336042480435
CDHR2,-0.0467433865142046
TSPAN17,0.0576735875452158
HK3,0.186974361388808
UIMC1,-0.000870973937385382
ZNF346,0.0531307644351158
FGFR4,-0.0751425948635237
NSD1,-0.00369244588519936
RAB24,-0.0165602163778718
MXD3,-0.0450204520727071
PRELID1,0.11826081746258
LMAN2,-0.0326107249194946
RGS14,-0.00210529080778827
SLC34A1,-0.0301258604603349
F12,-0.168006721799538
GRK6,0.00790661129029319
PRR7-AS1,0.0329209476539795
PRR7,0.0428088941535794
DBN1,-0.0357099323543437
PDLIM7,-0.00440513473655184
DOK3,0.107045201068394
DDX41,-0.0215563209168085
FAM193B,-0.0607629770177934
RP11-1277A3.3,0.0044970503758001
TMED9,0.106365781008891
B4GALT7,-0.00107049504521911
RP11-1277A3.1,-0.0426633020080225
FAM153A,0
RP11-1252I4.2,-0.00630849693865279
RP11-423H2.3,-0.0584294356180624
N4BP3,0.00285425589185585
RMND5B,0.00262751333710824
NHP2,0.0868837826717415
HNRNPAB,-0.00714527363342691
PHYKPL,0.0378855895564224
COL23A1,-0.0157630733363694
CLK4,-0.0154993993463588
ZNF354A,-0.00334398914486012
ZNF354B,-0.00351337517097826
ZFP2,-0.00816848475491566
ZNF454,0
ZNF879,-0.0399120465892796
ZNF354C,0.00979240113013122
ADAMTS2,0.0840221952422252
RUFY1,0.0705636797449638
HNRNPH1,0.0407425884670957
RP11-1379J22.5,-0.0430729304702034
CANX,-0.0651499707457661
MAML1,-0.0226587839398546
LTC4S,-0.00720301058228135
MGAT4B,-0.0132801248859894
SQSTM1,-0.037707492115457
C5orf45,-0.0467791253654461
CTC-241N9.1,0.0115977262857136
TBC1D9B,0.0247786731357283
RNF130,0.11946131570086
MAPK9,0.00186873423233705
CTB-129O4.1,-0.0101921501973835
GFPT2,0
CNOT6,-0.0283985996130076
SCGB3A1,-0.00259384808307578
FLT4,-0.0866874569514598
MGAT1,0.0895488559298346
LINC00847,0.0400945205032419
ZFP62,0.0393574120585164
BTNL8,-0.035263870772435
BTNL3,-0.0197829199479462
BTNL9,-0.0568555410404124
CTC-338M12.2,0.00159501757306075
CTC-338M12.5,0.0474055187638906
TRIM7,0.0543171326076995
TRIM41,-0.0322060249955914
GNB2L1,0.31475602779065
TRIM52,0.0319927933611121
DUSP22,0.0489056446227442
IRF4,0.045339320912697
EXOC2,0.00985754215618236
HUS1B,-0.00199117654039753
RP11-532F6.3,-0.0152548100156069
RP11-157J24.2,0.035549528217916
FOXC1,0.000295970177420287
GMDS,-0.0393720087369267
GMDS-AS1,-0.0525568319350502
MYLK4,-0.0280456941510313
WRNIP1,0.0269066472976599
SERPINB1,0.188721127115129
SERPINB9P1,0.0858373989428184
SERPINB9,0.00973334153249701
SERPINB6,0.033658299193288
LINC01011,0.0117744816230938
NQO2,-0.0221812084145933
RP1-90J20.8,-0.0151668941959445
RIPK1,-0.026160744544193
RP1-40E16.12,0.010852579113502
BPHL,0.00286793590266265
RP1-40E16.11,0
TUBB2A,-0.0393976882236785
TUBB2B,0.00778505128699371
PSMG4,0.0184413120199763
SLC22A23,-0.0237483817020764
PXDC1,-0.0545441662987197
RP11-420L9.5,-0.0359867292890311
FAM50B,0.0250304923049986
RP1-140K8.5,0
RP3-406P24.4,0.0252551043888204
PRPF4B,0.0580944577600514
ECI2,-0.0477454579492873
RP3-400B16.1,0
CDYL,0.082750508127232
RPP40,0.000751326753820968
RP11-428J1.5,0.000477248428038456
RP11-428J1.4,-0.0169865532875895
PPP1R3G,0.0325641292021786
LYRM4,0.0691748398656033
FARS2,-0.00741955586978666
RP1-232P20.1,-0.03784949380526
RP3-380B8.4,-0.0192544165024282
NRN1,-0.0379668077043445
F13A1,0.182449865880752
LY86-AS1,0.00204027732920018
LY86,0.166388565446874
RP1-80N2.3,0
RREB1,-0.0604258885343962
SSR1,0.000667172491470345
RP11-69L16.4,0.0154707335920275
CAGE1,0.0061014930721626
RIOK1,-0.0242073284512993
RP3-512B11.3,0.000422042862017636
DSP,-0.135392683803892
SNRNP48,-0.0390877300597465
BMP6,0.0310783807374391
TXNDC5,-0.0298074990020079
EEF1E1,0.0340839898550711
SLC35B3,0.0255986895235729
HULC,-0.0765970569700109
RP11-314C16.1,-0.0201779903139315
GCNT2,-0.0512160603627624
C6orf52,0.0158147686740305
PAK1IP1,0.0479066973792433
TMEM14C,0.0383839468697624
RP11-421M1.8,0
TMEM14B,-0.00494685540113117
MAK,0.00801567020801484
ELOVL2,-0.00391420153927822
SMIM13,0.0374980393317292
NEDD9,0.0443588935893557
TMEM170B,0.0146999329584443
ADTRP,0.0237280873198984
RP11-456H18.2,-0.00481356887657418
HIVEP1,0.0104789340042989
EDN1,-0.00469469367505551
PHACTR1,0.106699824473322
RP1-257A7.4,0.0203843553983765
TBC1D7,-0.003647108598781
RP1-257A7.5,0.0262723830192747
GFOD1,-0.046790408407228
SIRT5,-0.0293647218205078
RP1-223E5.4,-0.0077704074984598
NOL7,0.0113824626460513
RANBP9,-0.00374514485587012
MCUR1,0.0169764956131029
RP3-500L14.2,0
RNF182,0
CD83,0.0861217592685102
RP11-560J1.2,0.108980227559679
JARID2,0.0832286194032241
JARID2-AS1,0.0144457839366437
DTNBP1,0.038467200822139
MYLIP,0.0416565419400123
GMPR,-0.0491195652324559
ATXN1,0.0151302432283874
RP1-151F17.1,-0.0398707224627304
RP1-151F17.2,0.0102677536698884
STMND1,0
RBM24,0
CAP2,0.0750412702096513
FAM8A1,-0.101096303406019
NUP153,-0.0224444965364371
RP11-500C11.3,0.0845976825504295
KIF13A,-0.0186236870190414
NHLRC1,-0.0227587146713596
TPMT,-0.0182757840067412
KDM1B,0.0175803271849249
DEK,0.100278027965753
RNF144B,0.0722431623150688
RP4-625H18.2,0
ID4,0.0785816700880348
MBOAT1,-0.00946706306158557
