,gene_heritability_correlation
MAST4-AS1,0
CD180,0.00751084971060235
RP11-434D9.1,0.0103485861393662
RP11-83M16.5,0
PIK3R1,-0.0143965653494558
CTC-537E7.3,-0.0161987201902041
CTC-537E7.2,0.00858451357145635
RP11-141O11.2,0.00899054871599531
CTC-498J12.1,0.0122370988421939
SLC30A5,-0.00577434248255556
CCNB1,0.0097428186878842
CENPH,0.0116587479979934
MRPS36,0.00670837698379489
CDK7,0.0130877321905424
CCDC125,-0.0688206661879042
AK6,0.0267957772617932
TAF9,0.0149329202277106
RAD17,0.0181784743585793
MARVELD2,0.0240872430065997
OCLN,-0.00440998513636967
GTF2H2C,0.0163400216605976
SERF1B,0.00526462887711607
SMN2,0.00755218579001514
RP11-497H16.9,0.00982880922310851
SERF1A,0.00522520247325346
SMN1,0.0124683055168038
NAIP,0.0197793737024503
GTF2H2,0.0211900802617518
RP11-136K7.2,0.00739372910675478
BDP1,-0.00452527662152793
MCCC2,-0.039098997992916
MAP1B,0.0102704502006118
MRPS27,0.00144459631317895
PTCD2,0.0120771050083251
ZNF366,0.0068326731687381
TNPO1,0.0328879063711719
CTD-2376I4.1,0
CTD-2376I4.2,0.00375292930466117
FCHO2,-0.00797673611089551
TMEM171,0.00926975771208411
FOXD1,0
RP11-79P5.9,0.00555448097502564
BTF3,0.0162125177347049
ANKRA2,0.0236229271919219
UTP15,0.0126157828269627
ARHGEF28,0.0102261763036589
ENC1,-0.0231943523001131
HEXB,0.0105564240048324
GFM2,-0.0171041383204651
NSA2,0.0264910007938957
FAM169A,0.00821483855721079
CTD-2377O17.1,0
GCNT4,0.0069043320785914
ANKRD31,0.00375054848736996
CTD-2235C13.2,0.00375134660867719
HMGCR,0.0211885734634043
CTD-2235C13.3,0
COL4A3BP,-0.00771545814397911
POLK,-0.0216241266599379
CTC-366B18.2,0
CTC-366B18.4,0.00374991723280787
ANKDD1B,0.00725476065149531
POC5,0.0103959428342429
SV2C,0
AC113404.1,0.00530563115427555
IQGAP2,-0.0150060635714384
F2RL2,0.00375331860795675
F2R,0.0107124024647847
F2RL1,-0.0358483692743565
S100Z,0.00826292033365389
CRHBP,-0.0636030957801512
AGGF1,0.00676616443385369
ZBED3,0.0187487554736704
ZBED3-AS1,0.00818660753367039
PDE8B,0.0037507632535666
WDR41,0.0166740448117863
TBCA,-0.00518078004555404
AP3B1,0.000607979495927562
SCAMP1-AS1,0.0146462465078893
SCAMP1,0.021588043171384
LHFPL2,0.0181782846730038
ARSB,0.0152035412592848
DMGDH,-0.0315573838620057
BHMT2,-0.00788325876343029
BHMT,0.00630548268842607
JMY,0.017001747724347
HOMER1,0.0119211128276153
PAPD4,-0.0117748691162248
CMYA5,0.00832240623091503
CTC-431G16.2,0
MTX3,0.016162074353754
THBS4,0.00375060113499798
SERINC5,0.0139110542639719
ZFYVE16,0.0236582019328475
CTD-2015H6.3,-0.0302400331354464
FAM151B,0.00374956893185484
ANKRD34B,0
LINC01337,0
DHFR,0.00785221132566548
CTC-325J23.2,0.00440372873091221
MSH3,0.020032690297653
RASGRF2,0.00724130996030736
CKMT2-AS1,-0.0179200217529166
CKMT2,0
ZCCHC9,-0.0147948078392178
ACOT12,0.0226448005363869
SSBP2,0.0131904974125225
CTD-2249K22.1,0.00610077581287035
ATG10,-0.0239104296456684
RPS23,0.041629615037823
ATP6AP1L,0.00636664075023286
RP11-343L5.2,0.00375177154204443
TMEM167A,0.0199662546307641
XRCC4,-0.0512679562409988
VCAN,0.0264147642133613
EDIL3,0
COX7C,0.00763907875706035
CTC-242N15.1,0
RASA1,-0.00488762649935362
CTC-428H11.2,0.00593394412287602
CCNH,0.0182436997957224
TMEM161B,0.02008098021142
TMEM161B-AS1,0.0010983661641591
MEF2C,0.0337125177005096
MEF2C-AS1,0
CETN3,0.00240747009077552
MBLAC2,0.0134028137724639
POLR3G,0.00623966682516495
LYSMD3,-0.0837470724906487
ADGRV1,-0.0397368749052961
RP11-213H15.1,0
LUCAT1,0.00544288629987548
ARRDC3,0.0148179807825465
ARRDC3-AS1,0.0048543782008967
NR2F1-AS1,0.0114455054262742
NR2F1,-0.0102566557339494
FAM172A,0.0248868206844337
POU5F2,0.0109769068882991
RP11-185E12.2,0.0037511419972336
KIAA0825,0.00563117785731584
SLF1,-0.0258125818164569
MCTP1,0.0140559252423337
TTC37,0.0279785804420964
ARSK,-0.0281199047128724
GPR150,0.00374840163705963
RFESD,-0.0717834668879584
SPATA9,0.00374967510412193
RHOBTB3,-0.0504473634452483
GLRX,-0.0418198299012468
AC008592.4,0.0127154686237598
AC008592.8,0
LINC01554,0.0283097979847803
ELL2,-0.0277885976510703
CTD-2337A12.1,0
RP11-254I22.1,0
RP11-254I22.3,-0.0440246445522074
PCSK1,0
CAST,0.0230056645519742
ERAP1,0.0159658330501035
CTD-2260A17.1,0
CTD-2260A17.3,0
CTD-2260A17.2,0.00769724454841145
ERAP2,0.00500190147893453
LNPEP,-0.024437757903643
CTD-2215E18.1,0
RIOK2,-0.0197507490076613
RGMB,-0.0256111258772877
RGMB-AS1,-0.0583813973527778
CHD1,-0.00620396506623352
CTD-2007H13.3,0.0126449357938808
CTD-2001C12.1,0
FAM174A,0.0269391967987058
ST8SIA4,0.0221307629080421
SLCO4C1,0.00868328099486345
PAM,0.0177692444225474
GIN1,0.0117943093222418
PPIP5K2,0.0258341704427705
C5orf30,0.0125657846913038
NUDT12,0.0151217402002989
EFNA5,0.00673910553362834
FBXL17,0.0225838611982744
LINC01023,0.0132486204409188
FER,0.0103996590608556
CTD-2587M2.1,0.00722045086237689
PJA2,-0.000360789291494883
CTC-332L22.1,0.00388403766039537
MAN2A1,-0.0317793321476527
TMEM232,0.00374970137901481
SLC25A46,-0.0213571763278273
TSLP,0.0098135958226669
WDR36,-0.0139053389127746
CAMK4,0.016272540793218
STARD4,-0.0579549530817391
STARD4-AS1,0
NREP,-0.0899289729291792
EPB41L4A,0.0166749385176549
EPB41L4A-AS1,-0.0171770274643706
EPB41L4A-AS2,0.00511246155063776
APC,-0.021619297614823
CTC-487M23.8,0.00374946154905032
SRP19,0.00644971200912533
REEP5,-0.0263086930026254
ZRSR1,0.00374954590950855
CTC-487M23.5,0
DCP2,-0.0120756868658938
MCC,-0.0657822559282221
YTHDC2,-0.0114089800643514
KCNN2,-0.0227885835651447
TRIM36,0
PGGT1B,0.0032846533817866
CTC-428G20.6,0.00374819139967219
CCDC112,0.0134971341607938
FEM1C,-0.0110706932121542
TMED7-TICAM2,0
TICAM2,0
AC010226.4,0.0082087176624214
TMED7,0.00497104606996507
CTC-505O3.3,0.0114970568172314
CTC-505O3.2,0.0112899049585673
CDO1,-0.100371542609223
ATG12,0.0303634004434497
AP3S1,0.0282517660960453
ARL14EPL,0
CTD-2287O16.4,0
CTD-2287O16.5,-0.0974582898160289
COMMD10,0.0258525371329333
SEMA6A,-0.0354372724900117
SEMA6A-AS1,0.00493695517803132
LINC00992,0.0052505564542502
DTWD2,0.0114948573249343
CTB-161M19.4,0.00402298573883417
DMXL1,0.0241814542742833
TNFAIP8,0.0338005627521639
HSD17B4,0.00704905057442008
PRR16,0
SRFBP1,0.0101734139956755
LOX,0.00374850540599349
SNCAIP,0.00376889397940961
MGC32805,0.0156495585985845
SNX2,0.0158788771853232
SNX24,0.0145518524278131
PPIC,-0.0744394756969172
PRDM6,0.0037488611770533
CEP120,0.018585399535469
CSNK1G3,0.0263270121637755
ZNF608,0.0105155634500031
GRAMD3,-0.0145329407737568
RP11-517I3.1,0
ALDH7A1,0.0121996229455307
PHAX,0.0255467427116783
LMNB1,0.0183317195203151
MARCH3,0.00816821512398537
C5orf63,-0.012361162264064
MEGF10,0
PRRC1,-0.0469447771404748
LINC01184,-0.0152452388480401
SLC12A2,-0.0117054410838354
FBN2,0.00617093742265187
ISOC1,0.0241441707574603
KIAA1024L,0.00466157794642619
CHSY3,0.00745637038955363
HINT1,-0.0295624367218327
LYRM7,0.00329027954959391
CDC42SE2,0.0433568857739344
RAPGEF6,0.0163125998090126
FNIP1,0.037531772360708
ACSL6,-0.0296931384818249
CSF2,0.00578721461507242
P4HA2,-0.0793678995131975
PDLIM4,0.00609976296346097
SLC22A4,0.00502841403902291
SLC22A5,0.0151704343745754
C5orf56,-0.00105574067387894
AC116366.5,0
AC116366.6,0.00686249044925638
IRF1,-0.00469898565264735
RP11-89G4.1,0
RAD50,0.0206389598958394
IL13,0
KIF3A,0.0117179118512902
CCNI2,0.00485795796081708
SEPT8,0.0127587514890212
SOWAHA,0.00529673759998216
AC004775.5,0.00374793026243505
SHROOM1,0.0259727381066213
GDF9,0
UQCRQ,-0.0274223803270994
LEAP2,-0.0370194615418806
AFF4,0.000617307121137467
CTC-350I8.1,0.00375011456657005
ZCCHC10,-0.0259507587830878
HSPA4,0.030045735892252
C5orf15,-0.0475035939646603
VDAC1,-0.0188527410907147
CTB-113I20.2,0.0149190374394257
TCF7,-0.00109645494861405
SKP1,0.0138200083871273
PPP2CA,-0.054148306168645
CTD-2410N18.3,0.00513605544066558
CDKL3,0.00845818636839222
UBE2B,0.010412257728083
RP11-215P8.3,0.0055191435765389
CDKN2AIPNL,0.0225832551336936
RP11-215P8.4,0.00627449836450809
AC005355.2,0.00492495207048632
JADE2,0.0189181731685289
SAR1B,0.0454573074324933
SEC24A,-0.0202671918642019
CAMLG,0.0143927314023163
DDX46,0.0418997082587306
C5orf24,0.018742218741212
TXNDC15,0.028274525476419
PCBD2,-0.0491883493145163
CATSPER3,0.0037496544214605
PITX1,0
C5orf66,0
H2AFY,-0.0109217185435232
CTC-203F4.2,0.00375397752524741
CXCL14,0.00614272129773978
SLC25A48,0.00462720868839898
LECT2,-0.0476727851048257
TGFBI,0.0108513180884675
SMAD5-AS1,0.00659446732018059
SMAD5,0.0360251400797236
SPOCK1,0
KLHL3,0.0137759804730763
HNRNPA0,-0.00333354799342627
RP11-381K20.2,0.00436166977966252
MYOT,0.00374782796225888
PKD2L2,0.00622665384801339
FAM13B,0.0193932872500167
RP11-325L7.1,0.00374989028243895
NME5,0.00635547488287697
BRD8,0.0195604701313562
KIF20A,0.00693176426918953
CDC23,0.0139810660897805
CDC25C,0.00977630383079273
FAM53C,-0.0420658819155322
RP11-256P1.1,0.00375157505412468
KDM3B,0.00294716577027688
REEP2,0
EGR1,0.00118174952511429
ETF1,0.035111937248959
HSPA9,-0.0034031716841386
CTNNA1,-0.0103332441820147
AC034243.1,0
LRRTM2,0
SIL1,0.017863002923007
CTB-46B19.2,0
PAIP2,0.00123572003224027
CTB-43P18.1,0
SLC23A1,0.0126757260240901
MZB1,0.0124447729659741
PROB1,0.00475891866399609
SPATA24,0.0108131337102271
DNAJC18,0.00840086554873845
TMEM173,0.0114134137417784
UBE2D2,0.0179233974777703
CXXC5,-0.00118171017967969
NRG2,0
LINC01024,0.00801202097840519
PURA,0.00448078276160573
IGIP,0.0103928272613028
CYSTM1,-0.0308280506675155
PFDN1,-0.0329768900690307
HBEGF,0.0109332142071467
CTC-329D1.2,0
ANKHD1,0.0159492062421778
ANKHD1-EIF4EBP3,0.00735347810780846
SRA1,-0.0669994361306126
EIF4EBP3,0.0125454391421058
APBB3,0.0157880905130991
SLC35A4,0.00442804637898921
CD14,-0.017738278268681
NDUFA2,-0.0130445147177641
TMCO6,-0.0168905588031432
IK,0.0151055708647663
WDR55,1.80985867432739e-05
DND1,0.00831831922065991
HARS,0.0224792603318205
HARS2,0.0140162046585318
ZMAT2,0.0205245680273165
PCDHA1,0
PCDHA9,0.00375336117141194
PCDHA10,0
PCDHA12,0
PCDHAC2,0.00374758831830633
PCDHB3,0.00375151698013256
PCDHB4,0.0037507632535666
PCDHB5,0.00520664248931811
PCDHB7,0.00403940317819075
PCDHB16,0.00977630383079273
PCDHB10,0.00374886352393987
PCDHB9,0
PCDHB12,0
PCDHB13,0.00635636037309358
PCDHB14,0.00505608021725908
PCDHB15,0.00374916123682747
TAF7,-0.0405391327317308
PCDHGA2,0.00375004439751883
PCDHGA5,0
PCDHGA6,0.0041084190379448
PCDHGA8,0
PCDHGA9,0
PCDHGB6,0
PCDHGA10,0.00680551336568178
PCDHGB7,0
PCDHGA11,0.00502419640795031
PCDHGA12,0.00374915904757122
PCDHGC3,0
DIAPH1,0.0302885873029603
HDAC3,-0.0186553912134181
RELL2,0.00375174921678179
FCHSD1,0.00596187283833746
ARAP3,-0.0720066747170482
PCDH1,0.0187075414063674
KIAA0141,0.0143945618940767
PCDH12,0.0139177582407723
AC005740.6,0.00374985612913641
RNF14,-0.00368591044601806
GNPDA1,0.0185902084519367
NDFIP1,0.0287084974083532
SPRY4,-0.181002951356189
SPRY4-IT1,0.00855588112436571
FGF1,0
ARHGAP26,-0.0103808979535684
NR3C1,0.0178291626208963
YIPF5,-0.0211426535790586
KCTD16,0
PRELID2,0.00917090131064338
SH3RF2,0.0070265322071797
PLAC8L1,0
LARS,0.00229725868800752
RP11-449H3.3,0.00773282950101662
RBM27,-0.129978954641146
TCERG1,-0.0192619257503988
PPP2R2B,0.0192007842209773
DPYSL3,0.0101453064672124
JAKMIP2,0.0152965954756901
SPINK1,-0.033397294514626
C5orf46,0.0037506608089479
SPINK5,0.00563518939281562
SPINK6,0
RP11-373N22.3,0
SPINK9,0.00374937008679438
FBXO38,0.0204282746519289
CTD-2283N19.1,0
ADRB2,0.0236260337145709
SH3TC2,0.00423228256027871
CTC-529P8.1,0
ABLIM3,-0.0306544182767481
AFAP1L1,-0.0400044608120537
GRPEL2,0.0175885562055067
PCYOX1L,-0.106707001712644
IL17B,0
CARMN,0
RP11-394O4.5,0
CSNK1A1,-0.0130173885808601
ARHGEF37,0.0102995808744631
PPARGC1B,-0.061106408132523
PDE6A,0.0052891085751679
SLC26A2,0.0160132075672677
TIGD6,0.00527227873542106
HMGXB3,-0.048754128671607
CSF1R,0.0216831338851162
PDGFRB,0.00447459660273581
TCOF1,0.0192370611839948
CD74,0.0376224869769963
RPS14,0.0321284235616744
CTC-367J11.1,0.00529297141496175
NDST1,0.0205825525433733
SYNPO,-0.00111684540322399
MYOZ3,0.00524257699017196
RBM22,-0.0525434218991458
DCTN4,-0.0256977031915363
SMIM3,0.0144027530141854
IRGM,0.00620176449365688
ZNF300,0.00479232802127046
GPX3,0.00787116102389524
TNIP1,-0.0200568464938111
ANXA6,-0.0332139797855521
CCDC69,-0.0268814581195637
GM2A,-0.0246731185823054
SLC36A1,0.0124473977897148
CTC-251D13.1,0.00375186667415219
CTB-113P19.4,0
SPARC,-0.0419450528587252
CTB-113P19.5,0.00634669146620856
ATOX1,-0.0345023908880536
RP11-54C4.3,0.00374809069612414
G3BP1,0.0171750298269559
FAM114A2,0.0206332228734445
MFAP3,0.00541639201653637
GALNT10,0.0151049757206595
SAP30L-AS1,0.00374945893687728
SAP30L,-0.0067434612542606
LARP1,-0.0266449348734055
FAXDC2,0.0199429492656346
CNOT8,0.0212018290792575
GEMIN5,0.0124316758506288
MRPL22,0.0153820710618655
SGCD,0.00554687672649646
TIMD4,0.00701483684500176
HAVCR1,0
HAVCR2,0.0211667768574329
MED7,-0.0150652199141533
ITK,0.0202236181277451
CYFIP2,0.0303718773414756
CTB-47B11.3,0
ADAM19,0.0147709501106516
SOX30,0
THG1L,0.0151511882694933
LSM11,0.0112008605187083
CLINT1,0.00214900298681036
EBF1,0.0053029515403004
RP11-175K6.1,0
RNF145,0.0420639379410434
UBLCP1,0.0248063679815124
TTC1,0.0103568332494741
PWWP2A,0.0190243934656332
CCNJL,0.0123316306648572
C1QTNF2,0.00374782796225888
ZBED8,0.00375390045292856
SLU7,0.00915393690872717
PTTG1,0.0180202420414233
MIR3142HG,0.00375005361330493
ATP10B,0.00374893190083371
RP11-541P9.3,0.0037498065006374
CCNG1,0.0255385791651348
NUDCD2,0.000610650346014301
HMMR,0.00527976882454436
MAT2B,0.00859413414304622
TENM2,0.00915720920608324
WWC1,0.0153146483453658
RARS,0.0121221384254999
PANK3,-0.024188834216038
SLIT3,0
CTC-558O2.1,0.00374852618318072
SPDL1,0.0083833650069288
DOCK2,0.0201369893275915
LCP2,0.0310724169507223
LINC01366,0.00375330837199168
KCNMB1,0.00979635209938942
GABRP,0.00510889487576145
RANBP17,0.00968030551877054
NPM1,0.0304410219498139
FGF18,0
FBXW11,-0.0104719228338665
STK10,0.0321714623012577
UBTD2,0.0128732374249361
SH3PXD2B,0.0102553108887069
NEURL1B,0.0120317990880365
DUSP1,0.0222773541204498
ERGIC1,-0.0140518036965176
CTC-308K20.1,0.00374858962503599
RPL26L1,-0.0524221626839188
ATP6V0E1,0.0253753548339631
CREBRF,0.018535191646773
CTC-209H22.3,0
BNIP1,-0.0347755796120501
STC2,0
BOD1,0.0194519481187203
CTB-43E15.1,0
CTB-43E15.2,0
LINC01484,0
LINC01485,-0.0120881843161727
CPEB4,-0.0197377701894401
MSX2,0.00374914044117504
DRD1,0
SFXN1,-0.0197908903077146
HRH2,0.0105596525279209
THOC3,0.0231638412956792
FAM153B,0.00630363043773594
RP11-844P9.2,0.00374850540599349
SIMC1,0.0107417826864508
KIAA1191,-0.0359283932885241
ARL10,0.00385928878674493
NOP16,-0.0421931336007245
HIGD2A,0.0100194897545365
CLTB,-0.0348062495257725
FAF2,-0.0179132071600861
RNF44,0.00738780251453313
CDHR2,-0.0712157916711949
TSPAN17,-0.0237154102206565
HK3,0.0117889943649441
UIMC1,-0.0150203347411474
ZNF346,0.00931819220432992
FGFR4,0.0200116118784441
NSD1,0.0287742488744651
RAB24,-0.0439051673419731
MXD3,0.00905604632550081
PRELID1,0.0334038043613648
LMAN2,0.0149877811654137
RGS14,0.00642888129841284
SLC34A1,0.00374921129260726
F12,-0.0251062794195127
GRK6,0.0257745760320293
PRR7-AS1,0.008380479503039
PRR7,0.0131369168889747
DBN1,-0.0946536200055577
PDLIM7,0.0157236361791456
DOK3,0.014134303441023
DDX41,0.0201281999797192
FAM193B,0.0175398612700004
RP11-1277A3.3,0.00374941232540508
TMED9,0.027658746023875
B4GALT7,-0.00554855582247292
RP11-1277A3.1,0.00526945766376863
FAM153A,0
RP11-1252I4.2,0.00527592985484843
RP11-423H2.3,-0.0667980903813993
N4BP3,0.00375533191335373
RMND5B,-0.00915451917943398
NHP2,0.00464686508795371
HNRNPAB,-0.0243611911267025
PHYKPL,0.0317491579014219
COL23A1,0
CLK4,0.0187161559776408
ZNF354A,-0.111501878989495
ZNF354B,0.0107431841393725
ZFP2,0.00374828768358113
ZNF454,0
ZNF879,0.00706986347146833
ZNF354C,0.00806033631518545
ADAMTS2,0.0127888163918831
RUFY1,0.0178082082363788
HNRNPH1,0.000232424584328626
RP11-1379J22.5,0.00606347207761044
CANX,-0.0500058594837372
MAML1,0.0226587708190069
LTC4S,0.0207399961814358
MGAT4B,0.00605046219368662
SQSTM1,-0.00706430130143765
C5orf45,-0.0290632498786259
CTC-241N9.1,0.00484083662054524
TBC1D9B,0.0243970611276469
RNF130,0.0124207146618509
MAPK9,0.0205669176194757
CTB-129O4.1,0.00473790194438714
GFPT2,0
CNOT6,-0.0321804282806509
SCGB3A1,0.00968556513174238
FLT4,-0.0565173672600124
MGAT1,0.0248778241098509
LINC00847,0.0139045794765959
ZFP62,0.0167191516372045
BTNL8,0.00843878643885944
BTNL3,0.00374908228216062
BTNL9,-0.0583179937293171
CTC-338M12.2,0.00375413597434969
CTC-338M12.5,0.0124814098100422
TRIM7,0.00824938489059577
TRIM41,-0.0243186225999536
GNB2L1,0.00420426101946263
TRIM52,0.013715521654697
DUSP22,0.00647060877765565
IRF4,0.00733118828212843
EXOC2,-0.0328511967570641
HUS1B,0.00633847616459276
RP11-532F6.3,0
RP11-157J24.2,0.00375008728717683
FOXC1,0.0148674453216637
GMDS,0.0167569694983413
GMDS-AS1,0.0134203634035097
MYLK4,0
WRNIP1,0.0195809446304047
SERPINB1,0.0376781708991215
SERPINB9P1,0.00893072627023092
SERPINB9,0.0258174129955747
SERPINB6,0.0291719790156807
LINC01011,0.00634047375984092
NQO2,-0.0272414634935019
RP1-90J20.8,0.00530460035270065
RIPK1,0.0152072312012754
RP1-40E16.12,0.00777930713992167
BPHL,-0.0202540573789332
RP1-40E16.11,0
TUBB2A,-0.0262983345032515
TUBB2B,0.00567781545959811
PSMG4,-0.0991692743908788
SLC22A23,-0.0253443504886154
PXDC1,0.00607698695241024
RP11-420L9.5,-0.0422305746729202
FAM50B,0.0194039879403641
RP1-140K8.5,0
RP3-406P24.4,0
PRPF4B,-0.0087923949732006
ECI2,-0.0465078055226029
RP3-400B16.1,0
CDYL,-0.0242253640543533
RPP40,0.00606634935954502
RP11-428J1.5,0.00374979896897596
RP11-428J1.4,0.00977630383079273
PPP1R3G,0.00499519407084755
LYRM4,0.0306630502000806
FARS2,0.0208065372812928
RP1-232P20.1,-0.00313571345187263
RP3-380B8.4,0
NRN1,-0.0154529609755629
F13A1,0.016695494323303
LY86-AS1,0
LY86,0.02219117548453
RP1-80N2.3,0
RREB1,0.000382965376928721
SSR1,-0.00803913442078296
RP11-69L16.4,0.00374946906606329
CAGE1,0.00374877187895001
RIOK1,0.0154517280949694
RP3-512B11.3,0.00688564404681609
DSP,-0.00635652434318567
SNRNP48,0.00120172730955862
BMP6,0.00914447423351521
TXNDC5,0.00542185599744485
EEF1E1,0.028394413558632
SLC35B3,-0.0418996086183993
HULC,-0.0325469326514713
RP11-314C16.1,0.00374844824669764
GCNT2,0.0196362750436364
C6orf52,0.00528000144296969
PAK1IP1,-0.014922222981033
TMEM14C,-0.0100918971803465
RP11-421M1.8,0
TMEM14B,-0.0162751633510326
MAK,0.00623210904803199
ELOVL2,-0.0471324720819055
SMIM13,0.0166570438559303
NEDD9,0.00187473453853601
TMEM170B,0.011798451951387
ADTRP,0
RP11-456H18.2,0.00702304574071404
HIVEP1,0.0163636740183752
EDN1,0.0191620889272373
PHACTR1,0.0214573075176166
RP1-257A7.4,0.00530779207761277
TBC1D7,-0.0185924943493504
RP1-257A7.5,0.00375094768426482
GFOD1,0.0311692139585184
SIRT5,-0.00459950565222819
RP1-223E5.4,0.0037496138148029
NOL7,-0.062011071278473
RANBP9,-0.00559027413467565
MCUR1,-0.0523254508815959
RP3-500L14.2,0
RNF182,0
CD83,0.016980539618063
RP11-560J1.2,0.00375582817059038
JARID2,0.00716289843323073
JARID2-AS1,0.00375174921678179
DTNBP1,-0.0311540002549004
MYLIP,0.0339505455223732
GMPR,0.0107787794912749
ATXN1,-0.0272801607826202
RP1-151F17.1,0
RP1-151F17.2,0.00596827893502163
STMND1,0
RBM24,0
CAP2,0.00421691151793895
FAM8A1,-0.0251169977517963
NUP153,-0.0320212470980591
RP11-500C11.3,0.010842012044383
KIF13A,0.0194040628663592
NHLRC1,0
TPMT,0.0215626855248606
KDM1B,0.0141241318687722
DEK,0.0520330196593141
RNF144B,-0.0326386430006061
RP4-625H18.2,0
ID4,0
MBOAT1,0.00375030787401211
E2F3,0.0198337044422269
CDKAL1,0.0131786668186892
SOX4,0.0245199608500812
CASC15,0.0062087905118614
DCDC2,0.00859122118904184
MRS2,-0.0128130292000368
GPLD1,-0.0582474298589755
ALDH5A1,-0.0157017086698054
TDP2,0.0260979679712566
ACOT13,-0.0142013771348625
RP1-30M3.5,0.00814998645045787
C6orf62,-0.00986905419376805
RP3-369A17.4,0
GMNN,0.0203011178969348
C6orf229,0.00375345481262263
FAM65B,0.0337175665853193
RP11-367G6.3,0.0104040340694612
RP3-425P12.5,0
RP3-522P13.3,0
LRRC16A,0.0104118054702625
SCGN,0.00698177782598414
SLC17A4,-0.00344663239086732
SLC17A1,-0.084080255489058
SLC17A3,-0.126292944555799
SLC17A2,-0.0257029493259606
TRIM38,0.013963074390755
U91328.19,-0.116669937923066
HIST1H1A,0.00558231339901147
HIST1H3A,0.00775755679953849
HIST1H4A,0.00724234361893565
HIST1H4B,0.00464721520606136
HIST1H3B,0
HIST1H2AB,0.00501418458697849
HIST1H2BB,0.00375075274073286
HIST1H3C,0.00711696893203463
HIST1H1C,0.0185943551415426
HFE,0.01438387426443
HIST1H4C,-0.0593285453342726
HIST1H2BC,0.0136378454034649
HIST1H2AC,0.00392637031127255
HIST1H1E,0.0175502140149224
HIST1H2BD,0.016553608203813
RP1-221C16.8,0.00529717583905824
HIST1H2BE,0.00777621092018391
HIST1H4D,0
RP1-34B20.21,0.0119014275820221
HIST1H2AD,0.00374914638238148
HIST1H2BF,0
HIST1H4E,0.00817355375030931
HIST1H2BG,0.00914410658485615
HIST1H2AE,0.0119839411300695
HIST1H3E,0.00492393469606647
HIST1H1D,0.0125825852203071
HIST1H4F,0.00375078315397081
HIST1H3F,0.00471073902889182
HIST1H2BH,0.00797327293000193
HIST1H3G,0
HIST1H2BI,0.00375004439751883
HIST1H4H,0.00839364752534205
BTN3A2,0.0375296772547836
BTN2A2,0.0149603359124804
BTN3A1,0.0200169634699417
BTN3A3,0.0211239499142156
BTN2A1,-0.025943242936953
BTN1A1,0
HCG11,0.00820102381721275
CTA-14H9.5,-0.226342774373849
HMGN4,0.00950163283363791
ABT1,-0.0133348846866834
RP11-457M11.7,0
ZNF322,0.016532987474939
RP11-457M11.5,0.00644172027898174
LINC00240,0.0087987354567495
RP1-86C11.7,0.00374916635127212
HIST1H2BJ,0.00860688539925135
HIST1H2AG,0.00642138580642435
HIST1H4I,0
HIST1H2BK,0.00665781633421146
HIST1H2AH,0.00821400563184042
PRSS16,0.00513111335790298
ZNF391,0.00374922822588868
ZNF184,0.00995970743307564
LINC01012,0.00374890958011495
HIST1H2BL,0
HIST1H2AI,0.00593809913529164
HIST1H3H,-0.0216548507585184
HIST1H2AJ,0
HIST1H2BM,0.00374968202382482
HIST1H4J,0.0117258700123143
HIST1H2BN,0.0125105235776034
HIST1H2AK,0.0049539060151683
HIST1H2AL,0
HIST1H1B,-0.19148773799753
HIST1H3I,0.00498233128148246
HIST1H4L,0
HIST1H3J,0.00375050104422435
HIST1H2AM,0
HIST1H2BO,0.00465309165422428
RP1-313I6.12,-0.0413601119305774
ZNF165,0.00977630383079273
ZSCAN16-AS1,-0.00459147907547874
ZSCAN16,0.0111949820870082
RP1-265C24.8,0
ZKSCAN8,0.0145149053835737
ZSCAN9,0.00809140954630019
ZKSCAN4,0.0102534086968266
NKAPL,-0.0165598704916883
ZSCAN26,0.00913668714618862
PGBD1,0.00721253835005099
ZSCAN31,0.00988129069470433
ZKSCAN3,0.00981638908102793
ZSCAN12,0.00567355609768078
ZBED9,-0.103489438382568
HCG14,0.00374919481968051
TRIM27,-0.0477906198249965
LINC01556,0.00375513548323526
HCG15,0.0047752148311225
ZNF311,0.00374868620494161
UBD,0.00488927636675066
GABBR1,0.00928472797900836
MOG,0
ZFP57,0
HLA-F,0.0313076193320924
HLA-G,0.00760198819118774
HLA-A,0.0529704045897965
HCG9,0
ZNRD1-AS1,0.00911617953926263
ZNRD1,0.0107018077937002
PPP1R11,-0.0571034155562658
RNF39,0
TRIM31,0
TRIM10,0.00374888323233722
TRIM15,0.0109020651901195
TRIM26,-0.0591634258396975
HCG17,0
HCG18,-0.0260244168671243
TRIM39,0.0104189749932672
RPP21,0.0205502510404268
HLA-E,0.0593767393910927
XXbac-BPG249D20.9,0.00375054848736996
GNL1,-0.0299450990878773
PRR3,0.0151416995914655
ABCF1,0.0144907934519557
PPP1R10,0.0124859651943933
MRPS18B,-0.0192332588865319
ATAT1,0.00899574619882715
C6orf136,0.00893712183930412
DHX16,0.0188473335541603
PPP1R18,0.0456423770573248
NRM,0.0108432026336311
MDC1,0.0137755712807501
TUBB,0.0144661060643457
XXbac-BPG252P9.9,0.00588060888771894
FLOT1,0.010788756761572
XXbac-BPG252P9.10,0.00547095483998783
IER3,0.0286206209688051
HCG20,0
LINC00243,0.00628239312949086
DDR1-AS1,0
